,Id,Target
10625,5885a6de-bbab-11e8-b2ba-ac1f6b6435d0,3 0
10626,5887c464-bb9c-11e8-b2b9-ac1f6b6435d0,13 0
10627,588800f4-bbc0-11e8-b2bb-ac1f6b6435d0,26
10628,5889f504-bbba-11e8-b2ba-ac1f6b6435d0,18
10629,588a8b7e-bba9-11e8-b2ba-ac1f6b6435d0,11 1 0
10630,588b9706-bba1-11e8-b2b9-ac1f6b6435d0,5
10631,588e0a2c-bbc4-11e8-b2bc-ac1f6b6435d0,6
10632,588ec6b8-bbc1-11e8-b2bb-ac1f6b6435d0,7
10633,5890b424-bbbb-11e8-b2ba-ac1f6b6435d0,19 25
10634,589567aa-bbbe-11e8-b2ba-ac1f6b6435d0,23 0
10635,58999cec-bbac-11e8-b2ba-ac1f6b6435d0,18 0
10636,589a93cc-bbca-11e8-b2bc-ac1f6b6435d0,25 1
10637,589ab3d6-bbc3-11e8-b2bc-ac1f6b6435d0,1 0
10638,589b42a6-bba0-11e8-b2b9-ac1f6b6435d0,25 0
10639,589ce0da-bbbd-11e8-b2ba-ac1f6b6435d0,11
10640,589e6002-bbbf-11e8-b2ba-ac1f6b6435d0,26 0
10641,589fa56e-bbb2-11e8-b2ba-ac1f6b6435d0,23 0
10642,58a42ab0-bbc3-11e8-b2bc-ac1f6b6435d0,3
10643,58a4ec84-bbaf-11e8-b2ba-ac1f6b6435d0,21
10644,58a5e778-bba6-11e8-b2ba-ac1f6b6435d0,0 21
10645,58a6e932-bbc1-11e8-b2bb-ac1f6b6435d0,7 0
10646,58a6f900-bba7-11e8-b2ba-ac1f6b6435d0,18 2
10647,58a7418e-bbad-11e8-b2ba-ac1f6b6435d0,2
10648,58a7e2f8-bbab-11e8-b2ba-ac1f6b6435d0,3
10649,58a88bb8-bba6-11e8-b2ba-ac1f6b6435d0,25
10650,58ac3648-bbae-11e8-b2ba-ac1f6b6435d0,23 0
10651,58adff10-bba8-11e8-b2ba-ac1f6b6435d0,21
10652,58aeec9a-bbb7-11e8-b2ba-ac1f6b6435d0,0
10653,58af0e3e-bbbf-11e8-b2ba-ac1f6b6435d0,0
10654,58af1d2e-bb9d-11e8-b2b9-ac1f6b6435d0,25
10655,58b0c540-bba0-11e8-b2b9-ac1f6b6435d0,7
10656,58b27f5a-bb9d-11e8-b2b9-ac1f6b6435d0,23
10657,58b28e48-bbc3-11e8-b2bc-ac1f6b6435d0,0
10658,58b38c94-bbb4-11e8-b2ba-ac1f6b6435d0,18
10659,58b7f1fa-bbbc-11e8-b2ba-ac1f6b6435d0,2
10660,58b9acb2-bbc5-11e8-b2bc-ac1f6b6435d0,0
10661,58c17f70-bb9b-11e8-b2b9-ac1f6b6435d0,11 5
10662,58c208c6-bbc5-11e8-b2bc-ac1f6b6435d0,25 0
10663,58c3e7ae-bbac-11e8-b2ba-ac1f6b6435d0,24 0
10664,58c42e1a-bb9f-11e8-b2b9-ac1f6b6435d0,21
10665,58c7dbee-bbbf-11e8-b2ba-ac1f6b6435d0,13 3
10666,58cb3d80-bb9b-11e8-b2b9-ac1f6b6435d0,15 0
10667,58cd6ee6-bbb1-11e8-b2ba-ac1f6b6435d0,23
10668,58cde30c-bb9e-11e8-b2b9-ac1f6b6435d0,25
10669,58d3a69e-bbbb-11e8-b2ba-ac1f6b6435d0,23 4
10670,58d3e1a6-bb9b-11e8-b2b9-ac1f6b6435d0,23
10671,58d4713c-bbac-11e8-b2ba-ac1f6b6435d0,21
10672,58d572c0-bbb7-11e8-b2ba-ac1f6b6435d0,4
10673,58d5ab40-bba4-11e8-b2b9-ac1f6b6435d0,14
10674,58daf1b8-bba9-11e8-b2ba-ac1f6b6435d0,23 3
10675,58def316-bbaf-11e8-b2ba-ac1f6b6435d0,12 0
10676,58e05ef4-bba5-11e8-b2ba-ac1f6b6435d0,7 0
10677,58e35ee4-bbb2-11e8-b2ba-ac1f6b6435d0,19 0
10678,58e3d182-bbc9-11e8-b2bc-ac1f6b6435d0,13
10679,58e45a2e-bbb2-11e8-b2ba-ac1f6b6435d0,23 2
10680,58e6e46e-bba9-11e8-b2ba-ac1f6b6435d0,12 25 0
10681,58e7b0b2-bbca-11e8-b2bc-ac1f6b6435d0,25 5 0
10682,58e87f10-bbc5-11e8-b2bc-ac1f6b6435d0,25 2
10683,58ec1dfc-bbaa-11e8-b2ba-ac1f6b6435d0,12 21
10684,58ec6c8c-bbad-11e8-b2ba-ac1f6b6435d0,3
10685,58ed8c52-bbc6-11e8-b2bc-ac1f6b6435d0,25 1 0
10686,58eeeaf2-bbb2-11e8-b2ba-ac1f6b6435d0,25
10687,58f0f4d0-bbc8-11e8-b2bc-ac1f6b6435d0,23
10688,58f1b8b6-bba5-11e8-b2ba-ac1f6b6435d0,0
10689,58f5a39a-bb9b-11e8-b2b9-ac1f6b6435d0,23 2
10690,58f69d7c-bbb9-11e8-b2ba-ac1f6b6435d0,5
10691,58fd2a82-bbbb-11e8-b2ba-ac1f6b6435d0,2 0
10692,590074b0-bbc7-11e8-b2bc-ac1f6b6435d0,13 0 21
10693,5900c14a-bbc7-11e8-b2bc-ac1f6b6435d0,25 7
10694,59015d28-bba7-11e8-b2ba-ac1f6b6435d0,2
10695,5901e806-bbac-11e8-b2ba-ac1f6b6435d0,3
10696,5902d66e-bbc3-11e8-b2bc-ac1f6b6435d0,7
10697,5903f606-bbb0-11e8-b2ba-ac1f6b6435d0,23
10698,5904e58c-bbbc-11e8-b2ba-ac1f6b6435d0,1 4 2 0
10699,590761ea-bbb7-11e8-b2ba-ac1f6b6435d0,25 0
10700,59078eb6-bbb9-11e8-b2ba-ac1f6b6435d0,25
10701,5907fe36-bbb0-11e8-b2ba-ac1f6b6435d0,21
10702,590a0b50-bba0-11e8-b2b9-ac1f6b6435d0,12 25 0 21
10703,590fb052-bba8-11e8-b2ba-ac1f6b6435d0,25 5
10704,5914003c-bbbf-11e8-b2ba-ac1f6b6435d0,19 5 1 0
10705,5914658c-bbc8-11e8-b2bc-ac1f6b6435d0,0
10706,5914c132-bbb7-11e8-b2ba-ac1f6b6435d0,21
10707,5914ee68-bbb8-11e8-b2ba-ac1f6b6435d0,16 0
10708,591536a6-bbc3-11e8-b2bc-ac1f6b6435d0,13 21
10709,5917a040-bbae-11e8-b2ba-ac1f6b6435d0,3
10710,5917fb7e-bbab-11e8-b2ba-ac1f6b6435d0,25 4
10711,59198ce0-bba7-11e8-b2ba-ac1f6b6435d0,23
10712,591a5034-bbc6-11e8-b2bc-ac1f6b6435d0,18
10713,591c881a-bbbf-11e8-b2ba-ac1f6b6435d0,11
10714,591df5d4-bbaa-11e8-b2ba-ac1f6b6435d0,23 2
10715,59212f9a-bbc5-11e8-b2bc-ac1f6b6435d0,3 0
10716,5922a7f6-bbb3-11e8-b2ba-ac1f6b6435d0,0
10717,59246d3e-bbc2-11e8-b2bb-ac1f6b6435d0,0
10718,5925ecfe-bb9a-11e8-b2b9-ac1f6b6435d0,2 0 21
10719,59274480-bbb0-11e8-b2ba-ac1f6b6435d0,23
10720,592862e2-bbac-11e8-b2ba-ac1f6b6435d0,5 0
10721,592d7658-bbc8-11e8-b2bc-ac1f6b6435d0,25 3
10722,5930cc04-bbaf-11e8-b2ba-ac1f6b6435d0,0 21
10723,593162dc-bbae-11e8-b2ba-ac1f6b6435d0,18 0
10724,59336fd8-bbbc-11e8-b2ba-ac1f6b6435d0,23 2
10725,5933c498-bbbb-11e8-b2ba-ac1f6b6435d0,23 3 0
10726,5939e29c-bbc0-11e8-b2bb-ac1f6b6435d0,18 0
10727,593b1d76-bb9b-11e8-b2b9-ac1f6b6435d0,24 18
10728,593b9a8c-bbc6-11e8-b2bc-ac1f6b6435d0,0
10729,593bd008-bba1-11e8-b2b9-ac1f6b6435d0,23
10730,593e41ea-bb9b-11e8-b2b9-ac1f6b6435d0,0
10731,593f34c6-bbbc-11e8-b2ba-ac1f6b6435d0,25
10732,594375c2-bbad-11e8-b2ba-ac1f6b6435d0,0
10733,5943c66a-bbaa-11e8-b2ba-ac1f6b6435d0,20 2 0
10734,59471960-bbae-11e8-b2ba-ac1f6b6435d0,0
10735,5947f362-bbb8-11e8-b2ba-ac1f6b6435d0,0
10736,5949f4e4-bbc9-11e8-b2bc-ac1f6b6435d0,23
10737,594b8494-bbc9-11e8-b2bc-ac1f6b6435d0,25
10738,594bd40c-bbca-11e8-b2bc-ac1f6b6435d0,22 25 0
10739,594c8d82-bbbd-11e8-b2ba-ac1f6b6435d0,25 23
10740,59540c28-bbaa-11e8-b2ba-ac1f6b6435d0,2 0
10741,59586480-bba5-11e8-b2ba-ac1f6b6435d0,0 21
10742,595bd7fe-bbb5-11e8-b2ba-ac1f6b6435d0,25
10743,595d2d78-bbc1-11e8-b2bb-ac1f6b6435d0,4
10744,59620176-bbae-11e8-b2ba-ac1f6b6435d0,5 0
10745,59637374-bba1-11e8-b2b9-ac1f6b6435d0,4
10746,59637580-bb9d-11e8-b2b9-ac1f6b6435d0,25 0 21
10747,59638120-bbab-11e8-b2ba-ac1f6b6435d0,23
10748,59642522-bbc3-11e8-b2bc-ac1f6b6435d0,2
10749,5966c2b4-bbaa-11e8-b2ba-ac1f6b6435d0,5 0 21
10750,596bb724-bbbe-11e8-b2ba-ac1f6b6435d0,6
10751,596c372a-bb9c-11e8-b2b9-ac1f6b6435d0,25 0
10752,596edcfe-bbb6-11e8-b2ba-ac1f6b6435d0,19 0
10753,597091da-bbba-11e8-b2ba-ac1f6b6435d0,25 6
10754,59719706-bba6-11e8-b2ba-ac1f6b6435d0,18
10755,5972ea44-bbc3-11e8-b2bc-ac1f6b6435d0,20
10756,59750e3a-bbc5-11e8-b2bc-ac1f6b6435d0,14
10757,59796e1e-bbbe-11e8-b2ba-ac1f6b6435d0,7 0 21
10758,597ae568-bbc9-11e8-b2bc-ac1f6b6435d0,0 21
10759,59829aa6-bbbf-11e8-b2ba-ac1f6b6435d0,7
10760,59860238-bbb8-11e8-b2ba-ac1f6b6435d0,25 2 0
10761,5986a2ca-bbad-11e8-b2ba-ac1f6b6435d0,0 21
10762,598e58ea-bbb1-11e8-b2ba-ac1f6b6435d0,5
10763,599014e8-bbc3-11e8-b2bc-ac1f6b6435d0,25 7 21
10764,5991f6c4-bb9f-11e8-b2b9-ac1f6b6435d0,23 21
10765,599232cc-bba1-11e8-b2b9-ac1f6b6435d0,7 0
10766,59948cac-bba1-11e8-b2b9-ac1f6b6435d0,19
10767,5995dc2c-bbad-11e8-b2ba-ac1f6b6435d0,4
10768,5996ba84-bbad-11e8-b2ba-ac1f6b6435d0,5
10769,599830a0-bbbf-11e8-b2ba-ac1f6b6435d0,25 2
10770,59995afa-bba8-11e8-b2ba-ac1f6b6435d0,23 0
10771,599d8d3c-bba8-11e8-b2ba-ac1f6b6435d0,21
10772,59a1edf2-bbc9-11e8-b2bc-ac1f6b6435d0,14
10773,59a2703a-bba9-11e8-b2ba-ac1f6b6435d0,18
10774,59a3982a-bbb3-11e8-b2ba-ac1f6b6435d0,2
10775,59a4df72-bba5-11e8-b2ba-ac1f6b6435d0,0
10776,59a7b7ec-bbaa-11e8-b2ba-ac1f6b6435d0,7
10777,59a97fe2-bba9-11e8-b2ba-ac1f6b6435d0,5
10778,59a9f4d2-bbc6-11e8-b2bc-ac1f6b6435d0,7 2
10779,59aa9708-bbbb-11e8-b2ba-ac1f6b6435d0,25 0
10780,59aac664-bbc1-11e8-b2bb-ac1f6b6435d0,4
10781,59acc54c-bbab-11e8-b2ba-ac1f6b6435d0,22 0
10782,59af748a-bba7-11e8-b2ba-ac1f6b6435d0,0
10783,59b02938-bbb7-11e8-b2ba-ac1f6b6435d0,0
10784,59b03996-bbc6-11e8-b2bc-ac1f6b6435d0,25
10785,59b17a8c-bbc5-11e8-b2bc-ac1f6b6435d0,23
10786,59b8293e-bb9a-11e8-b2b9-ac1f6b6435d0,21
10787,59bb6a24-bbac-11e8-b2ba-ac1f6b6435d0,7 0
10788,59bc21f0-bbbe-11e8-b2ba-ac1f6b6435d0,0
10789,59c154dc-bbae-11e8-b2ba-ac1f6b6435d0,25 2 0
10790,59c6674a-bbba-11e8-b2ba-ac1f6b6435d0,23
10791,59ca20cc-bb9e-11e8-b2b9-ac1f6b6435d0,25 6
10792,59d266fe-bba0-11e8-b2b9-ac1f6b6435d0,2
10793,59d36a2c-bbb4-11e8-b2ba-ac1f6b6435d0,4 0
10794,59d44b62-bbc9-11e8-b2bc-ac1f6b6435d0,4
10795,59d46896-bba0-11e8-b2b9-ac1f6b6435d0,23
10796,59d514c6-bbb9-11e8-b2ba-ac1f6b6435d0,25 2
10797,59d72a3c-bbc7-11e8-b2bc-ac1f6b6435d0,7 3
10798,59d9665a-bba7-11e8-b2ba-ac1f6b6435d0,25
10799,59d9f8fa-bbba-11e8-b2ba-ac1f6b6435d0,19 14
10800,59dfd876-bba9-11e8-b2ba-ac1f6b6435d0,7 0
10801,59e35d0c-bba9-11e8-b2ba-ac1f6b6435d0,7
10802,59e633d0-bbc5-11e8-b2bc-ac1f6b6435d0,25 0
10803,59ef0572-bbad-11e8-b2ba-ac1f6b6435d0,1 3 0
10804,59f28c62-bbba-11e8-b2ba-ac1f6b6435d0,4
10805,59f38aec-bbb3-11e8-b2ba-ac1f6b6435d0,21
10806,59f53e54-bbc3-11e8-b2bc-ac1f6b6435d0,20 2
10807,59f5b810-bbba-11e8-b2ba-ac1f6b6435d0,25 0
10808,59f68b06-bbc3-11e8-b2bc-ac1f6b6435d0,4
10809,59f7fb2e-bba2-11e8-b2b9-ac1f6b6435d0,25 21
10810,59fb358e-bbb9-11e8-b2ba-ac1f6b6435d0,6 3
10811,59fc2620-bbae-11e8-b2ba-ac1f6b6435d0,23
10812,59ffcdbe-bbc9-11e8-b2bc-ac1f6b6435d0,7
10813,5a010aea-bbc3-11e8-b2bc-ac1f6b6435d0,0
10814,5a048e6c-bbc4-11e8-b2bc-ac1f6b6435d0,7 4
10815,5a072b30-bba2-11e8-b2b9-ac1f6b6435d0,19
10816,5a084954-bbbe-11e8-b2ba-ac1f6b6435d0,0
10817,5a09a662-bb9d-11e8-b2b9-ac1f6b6435d0,14
10818,5a0abb78-bba3-11e8-b2b9-ac1f6b6435d0,22
10819,5a0c2bfc-bba3-11e8-b2b9-ac1f6b6435d0,14
10820,5a105288-bba1-11e8-b2b9-ac1f6b6435d0,0
10821,5a10b27c-bbac-11e8-b2ba-ac1f6b6435d0,2
10822,5a119bf0-bb9e-11e8-b2b9-ac1f6b6435d0,25 7
10823,5a122ba6-bbad-11e8-b2ba-ac1f6b6435d0,19 0
10824,5a159234-bbb0-11e8-b2ba-ac1f6b6435d0,25 0
10825,5a15dd36-bbc2-11e8-b2bb-ac1f6b6435d0,19
10826,5a19b37a-bba9-11e8-b2ba-ac1f6b6435d0,23
10827,5a19d332-bbc2-11e8-b2bb-ac1f6b6435d0,7
10828,5a1de60a-bbba-11e8-b2ba-ac1f6b6435d0,25 0
10829,5a1fcb54-bbca-11e8-b2bc-ac1f6b6435d0,25 18
10830,5a1feab4-bbb9-11e8-b2ba-ac1f6b6435d0,23 0
10831,5a225cde-bbca-11e8-b2bc-ac1f6b6435d0,23
10832,5a241356-bb9a-11e8-b2b9-ac1f6b6435d0,0
10833,5a24a0f4-bbb9-11e8-b2ba-ac1f6b6435d0,2
10834,5a277bee-bbaf-11e8-b2ba-ac1f6b6435d0,25
10835,5a2cb940-bba7-11e8-b2ba-ac1f6b6435d0,23 0
10836,5a2d3b92-bbc8-11e8-b2bc-ac1f6b6435d0,23 0
10837,5a2d3dd2-bbc7-11e8-b2bc-ac1f6b6435d0,0
10838,5a2fb104-bbc5-11e8-b2bc-ac1f6b6435d0,25
10839,5a300376-bbbf-11e8-b2ba-ac1f6b6435d0,7
10840,5a30fb2e-bbc8-11e8-b2bc-ac1f6b6435d0,19
10841,5a33daf4-bbca-11e8-b2bc-ac1f6b6435d0,19
10842,5a374068-bbca-11e8-b2bc-ac1f6b6435d0,25 1 0
10843,5a3c4598-bbb8-11e8-b2ba-ac1f6b6435d0,23
10844,5a3c985c-bbc4-11e8-b2bc-ac1f6b6435d0,25 0
10845,5a400ccc-bbaf-11e8-b2ba-ac1f6b6435d0,23 2 0
10846,5a4016d2-bbb3-11e8-b2ba-ac1f6b6435d0,19
10847,5a40418a-bbc6-11e8-b2bc-ac1f6b6435d0,7 0
10848,5a40f9ea-bba3-11e8-b2b9-ac1f6b6435d0,23
10849,5a435efc-bb9d-11e8-b2b9-ac1f6b6435d0,14 0
10850,5a450a86-bbbb-11e8-b2ba-ac1f6b6435d0,2
10851,5a45a2d8-bbbc-11e8-b2ba-ac1f6b6435d0,3
10852,5a45d244-bbb2-11e8-b2ba-ac1f6b6435d0,23 0
10853,5a474b22-bba5-11e8-b2ba-ac1f6b6435d0,5
10854,5a49542c-bbae-11e8-b2ba-ac1f6b6435d0,25 0
10855,5a49c110-bb9e-11e8-b2b9-ac1f6b6435d0,16 25 0
10856,5a4a33b2-bbac-11e8-b2ba-ac1f6b6435d0,0
10857,5a52fcc2-bb9d-11e8-b2b9-ac1f6b6435d0,25 2 0
10858,5a531020-bb9a-11e8-b2b9-ac1f6b6435d0,13 21
10859,5a5a12c0-bbb9-11e8-b2ba-ac1f6b6435d0,11
10860,5a5e95ce-bbb0-11e8-b2ba-ac1f6b6435d0,21
10861,5a5f5df8-bb9f-11e8-b2b9-ac1f6b6435d0,16 0
10862,5a60c72a-bbb7-11e8-b2ba-ac1f6b6435d0,0 21
10863,5a61d52a-bba3-11e8-b2b9-ac1f6b6435d0,16 25 0
10864,5a61d9f0-bbab-11e8-b2ba-ac1f6b6435d0,7
10865,5a656518-bbb8-11e8-b2ba-ac1f6b6435d0,2
10866,5a69b4c2-bba6-11e8-b2ba-ac1f6b6435d0,18
10867,5a6cb4cc-bbc6-11e8-b2bc-ac1f6b6435d0,14
10868,5a6e85bc-bb9f-11e8-b2b9-ac1f6b6435d0,3 0
10869,5a70f020-bba6-11e8-b2ba-ac1f6b6435d0,2
10870,5a73a240-bbbd-11e8-b2ba-ac1f6b6435d0,14
10871,5a759fd2-bbb8-11e8-b2ba-ac1f6b6435d0,7
10872,5a7d446e-bbb6-11e8-b2ba-ac1f6b6435d0,18 2 0 21
10873,5a7da0fe-bbb0-11e8-b2ba-ac1f6b6435d0,1
10874,5a86e720-bbbc-11e8-b2ba-ac1f6b6435d0,5 0 21
10875,5a884ed4-bbb3-11e8-b2ba-ac1f6b6435d0,3
10876,5a895446-bbc7-11e8-b2bc-ac1f6b6435d0,0
10877,5a8b42d4-bba8-11e8-b2ba-ac1f6b6435d0,25 0
10878,5a934da2-bbc7-11e8-b2bc-ac1f6b6435d0,23
10879,5a948d84-bbb3-11e8-b2ba-ac1f6b6435d0,23 2 0
10880,5a971848-bbb7-11e8-b2ba-ac1f6b6435d0,23
10881,5a989982-bbaf-11e8-b2ba-ac1f6b6435d0,19 7 3 0
10882,5aa03a48-bbaf-11e8-b2ba-ac1f6b6435d0,25 18
10883,5aa0b2ba-bbba-11e8-b2ba-ac1f6b6435d0,14 21
10884,5aa1b6d0-bb9a-11e8-b2b9-ac1f6b6435d0,25 0
10885,5aa2132c-bb9b-11e8-b2b9-ac1f6b6435d0,5
10886,5aa39d42-bb9f-11e8-b2b9-ac1f6b6435d0,25 2
10887,5aa6a33a-bbad-11e8-b2ba-ac1f6b6435d0,3
10888,5aa7100a-bbb6-11e8-b2ba-ac1f6b6435d0,12 13
10889,5aa9f5b2-bbc1-11e8-b2bb-ac1f6b6435d0,7 5 1
10890,5aaaa276-bbbe-11e8-b2ba-ac1f6b6435d0,25 23
10891,5aaf6a0a-bb9a-11e8-b2b9-ac1f6b6435d0,25 0
10892,5aaf8d2c-bbb9-11e8-b2ba-ac1f6b6435d0,19 25
10893,5ab6b9be-bbc1-11e8-b2bb-ac1f6b6435d0,25 0
10894,5abdcfe8-bbca-11e8-b2bc-ac1f6b6435d0,1 0
10895,5abe3756-bbae-11e8-b2ba-ac1f6b6435d0,5 21
10896,5abe9738-bbb2-11e8-b2ba-ac1f6b6435d0,1 2
10897,5ac07286-bbaa-11e8-b2ba-ac1f6b6435d0,1
10898,5ac2394e-bbb5-11e8-b2ba-ac1f6b6435d0,23
10899,5ac2b052-bbb2-11e8-b2ba-ac1f6b6435d0,25 0
10900,5ac427f4-bbba-11e8-b2ba-ac1f6b6435d0,0
10901,5ac4ff14-bbb8-11e8-b2ba-ac1f6b6435d0,2
10902,5ac6c57c-bbc9-11e8-b2bc-ac1f6b6435d0,6
10903,5ac9bb04-bbc6-11e8-b2bc-ac1f6b6435d0,20
10904,5aca75ce-bbaf-11e8-b2ba-ac1f6b6435d0,25 13
10905,5acd6fac-bbc0-11e8-b2bb-ac1f6b6435d0,7
10906,5ad07234-bbb5-11e8-b2ba-ac1f6b6435d0,0
10907,5ad21ef2-bbb7-11e8-b2ba-ac1f6b6435d0,7
10908,5ad5ebd8-bbab-11e8-b2ba-ac1f6b6435d0,7
10909,5ad617ce-bbc5-11e8-b2bc-ac1f6b6435d0,6
10910,5ad852c2-bbb2-11e8-b2ba-ac1f6b6435d0,22 0
10911,5ad9d634-bbb6-11e8-b2ba-ac1f6b6435d0,20
10912,5adadbca-bbb5-11e8-b2ba-ac1f6b6435d0,0 21
10913,5adfe6be-bba7-11e8-b2ba-ac1f6b6435d0,22 0
10914,5ae10ef2-bbc7-11e8-b2bc-ac1f6b6435d0,7 0
10915,5ae18eba-bb9d-11e8-b2b9-ac1f6b6435d0,26 3
10916,5ae193de-bbb0-11e8-b2ba-ac1f6b6435d0,25 0 21
10917,5ae3db3a-bbc4-11e8-b2bc-ac1f6b6435d0,14
10918,5ae84ef4-bbc9-11e8-b2bc-ac1f6b6435d0,11 2
10919,5ae8cb4e-bbac-11e8-b2ba-ac1f6b6435d0,5
10920,5aeb9b78-bbaf-11e8-b2ba-ac1f6b6435d0,18
10921,5aeca16e-bbb2-11e8-b2ba-ac1f6b6435d0,0
10922,5aece85e-bbb7-11e8-b2ba-ac1f6b6435d0,4
10923,5aef14ae-bbbb-11e8-b2ba-ac1f6b6435d0,2
10924,5af0e0f6-bbb4-11e8-b2ba-ac1f6b6435d0,4
10925,5af4e7d8-bbc7-11e8-b2bc-ac1f6b6435d0,2 0
10926,5af63cec-bb9e-11e8-b2b9-ac1f6b6435d0,0
10927,5af6dfba-bba5-11e8-b2ba-ac1f6b6435d0,4
10928,5af6f592-bb9e-11e8-b2b9-ac1f6b6435d0,25 21
10929,5af8e738-bba5-11e8-b2ba-ac1f6b6435d0,0
10930,5af9d8d8-bba9-11e8-b2ba-ac1f6b6435d0,22 0
10931,5afdc886-bba3-11e8-b2b9-ac1f6b6435d0,1 2 0
10932,5b00a65e-bba4-11e8-b2b9-ac1f6b6435d0,25 2 0
10933,5b01a49e-bba1-11e8-b2b9-ac1f6b6435d0,5 0
10934,5b027236-bba9-11e8-b2ba-ac1f6b6435d0,21
10935,5b02b566-bba9-11e8-b2ba-ac1f6b6435d0,5 21
10936,5b0459d8-bba0-11e8-b2b9-ac1f6b6435d0,12 21
10937,5b0736f8-bbb9-11e8-b2ba-ac1f6b6435d0,22 2
10938,5b073a24-bbb7-11e8-b2ba-ac1f6b6435d0,7 3
10939,5b091b48-bbc9-11e8-b2bc-ac1f6b6435d0,7 0
10940,5b0a5292-bbb5-11e8-b2ba-ac1f6b6435d0,25 5 0
10941,5b0e19e4-bbb6-11e8-b2ba-ac1f6b6435d0,25 1
10942,5b11050e-bba8-11e8-b2ba-ac1f6b6435d0,0
10943,5b114a64-bbbc-11e8-b2ba-ac1f6b6435d0,25 18 17
10944,5b18bcd2-bba2-11e8-b2b9-ac1f6b6435d0,7
10945,5b18c856-bbc2-11e8-b2bb-ac1f6b6435d0,16 15 2
10946,5b1bf104-bbb6-11e8-b2ba-ac1f6b6435d0,25 3 0
10947,5b1c0870-bbab-11e8-b2ba-ac1f6b6435d0,25 21
10948,5b1e14ec-bbc1-11e8-b2bb-ac1f6b6435d0,25
10949,5b1e8f24-bbbe-11e8-b2ba-ac1f6b6435d0,25 0
10950,5b204ef4-bbb4-11e8-b2ba-ac1f6b6435d0,4
10951,5b214b56-bba5-11e8-b2ba-ac1f6b6435d0,2 0
10952,5b22d790-bbb0-11e8-b2ba-ac1f6b6435d0,16 0
10953,5b264970-bbc4-11e8-b2bc-ac1f6b6435d0,14
10954,5b2b504e-bb9e-11e8-b2b9-ac1f6b6435d0,26 0
10955,5b2d209a-bbb7-11e8-b2ba-ac1f6b6435d0,2 0
10956,5b2ee9a0-bba0-11e8-b2b9-ac1f6b6435d0,1
10957,5b30d3c6-bbc5-11e8-b2bc-ac1f6b6435d0,3
10958,5b3115f4-bba0-11e8-b2b9-ac1f6b6435d0,7 0
10959,5b31e956-bbb5-11e8-b2ba-ac1f6b6435d0,0 21
10960,5b346bc4-bbc7-11e8-b2bc-ac1f6b6435d0,25 7 0
10961,5b35b9d8-bbc8-11e8-b2bc-ac1f6b6435d0,23
10962,5b3b27e8-bb9a-11e8-b2b9-ac1f6b6435d0,6
10963,5b3e3d2c-bbac-11e8-b2ba-ac1f6b6435d0,12 21
10964,5b3e43a2-bbbc-11e8-b2ba-ac1f6b6435d0,25
10965,5b3fa732-bba9-11e8-b2ba-ac1f6b6435d0,12 0
10966,5b455a4c-bbb3-11e8-b2ba-ac1f6b6435d0,2
10967,5b460ba8-bbc3-11e8-b2bc-ac1f6b6435d0,0
10968,5b475778-bbab-11e8-b2ba-ac1f6b6435d0,22
10969,5b4a9712-bb9c-11e8-b2b9-ac1f6b6435d0,5 0
10970,5b4b5490-bbbf-11e8-b2ba-ac1f6b6435d0,23
10971,5b4e7e6c-bba7-11e8-b2ba-ac1f6b6435d0,23 0
10972,5b4f29d4-bba7-11e8-b2ba-ac1f6b6435d0,12 13 21
10973,5b4f5ce8-bbbf-11e8-b2ba-ac1f6b6435d0,25
10974,5b56c138-bbc7-11e8-b2bc-ac1f6b6435d0,0
10975,5b5824f2-bbbc-11e8-b2ba-ac1f6b6435d0,3 0 21
10976,5b5bb01a-bbb5-11e8-b2ba-ac1f6b6435d0,2
10977,5b5c83c6-bbbc-11e8-b2ba-ac1f6b6435d0,26
10978,5b5db704-bbb3-11e8-b2ba-ac1f6b6435d0,5
10979,5b604b9a-bb9f-11e8-b2b9-ac1f6b6435d0,0
10980,5b67cf00-bbb3-11e8-b2ba-ac1f6b6435d0,16 2 21
10981,5b68c85c-bbb2-11e8-b2ba-ac1f6b6435d0,25 0
10982,5b6b90e4-bbc3-11e8-b2bc-ac1f6b6435d0,23
10983,5b6ba318-bbaf-11e8-b2ba-ac1f6b6435d0,7 5
10984,5b6c03ca-bbb0-11e8-b2ba-ac1f6b6435d0,22
10985,5b6e8920-bbbe-11e8-b2ba-ac1f6b6435d0,0 21
10986,5b6ee2ec-bbca-11e8-b2bc-ac1f6b6435d0,25 5
10987,5b705f6e-bbb1-11e8-b2ba-ac1f6b6435d0,25 13 0
10988,5b72674c-bb9c-11e8-b2b9-ac1f6b6435d0,19 23
10989,5b73b332-bbaa-11e8-b2ba-ac1f6b6435d0,3
10990,5b73db9a-bbc4-11e8-b2bc-ac1f6b6435d0,0
10991,5b77b46c-bbbb-11e8-b2ba-ac1f6b6435d0,12
10992,5b78f940-bbc9-11e8-b2bc-ac1f6b6435d0,16 0
10993,5b7e49d2-bba0-11e8-b2b9-ac1f6b6435d0,2 0
10994,5b7edf7a-bbc6-11e8-b2bc-ac1f6b6435d0,6
10995,5b7f662c-bbb5-11e8-b2ba-ac1f6b6435d0,11
10996,5b80e0f4-bba8-11e8-b2ba-ac1f6b6435d0,4 21
10997,5b85e1fa-bbc4-11e8-b2bc-ac1f6b6435d0,19 25
